PADRAO;NOME_CIDADE;COD_OPERADORA;ID_REGISTRO_EMISSAO;ORIGEM;TIPO;VENCTO;EMISSAO;ARQUIVO;QTD_PAGE_NET;QTDE_PAGE_EMBRATEL;QTDE_PAGE_CLARO;QTDE_PAGE_TOTAL;QTD_COB_NET;QTDE_COB_EMBRATEL;QTDE_COB_CLARO;QTDE_COB_TOTAL;VALOR_NET;VALOR_EMBRATEL;VALOR_CLARO;VALOR_TOTAL
0;BELO HORIZONTE;013;183295;Primeira Via-PrintHouse;BOLETO;15/02/2020;28/01/2020;E01315022020_183295.rem;4134;0;0;4134;1000;0;0;1000;130.442,97;0,00;0,00;130.442,97
0;BELO HORIZONTE;013;183296;Primeira Via-PrintHouse;BOLETO;15/02/2020;28/01/2020;E01315022020_183296.rem;4190;0;1;4191;1000;0;1;1001;124.999,97;0,00;74,99;125.074,96
0;BELO HORIZONTE;013;183297;Primeira Via-PrintHouse;BOLETO;15/02/2020;28/01/2020;E01315022020_183297.rem;4250;0;0;4250;1000;0;0;1000;137.419,05;0,00;0,00;137.419,05
0;BELO HORIZONTE;013;183298;Primeira Via-PrintHouse;BOLETO;15/02/2020;28/01/2020;E01315022020_183298.rem;4280;0;1;4281;1070;0;1;1071;160.894,78;0,00;56,50;160.951,28
0;BELO HORIZONTE;013;183299;Primeira Via-PrintHouse;BOLETO;15/02/2020;28/01/2020;E01315022020_183299.rem;5759;0;0;5759;1406;0;0;1406;198.521,90;0,00;0,00;198.521,90
0;BELO HORIZONTE;013;183300;Primeira Via-PrintHouse;BOLETO;15/02/2020;28/01/2020;E01315022020_183300.rem;4185;0;0;4185;1000;0;0;1000;136.626,07;0,00;0,00;136.626,07
0;BELO HORIZONTE;013;183301;Primeira Via-PrintHouse;BOLETO;15/02/2020;28/01/2020;E01315022020_183301.rem;4215;0;0;4215;1000;0;0;1000;134.188,31;0,00;0,00;134.188,31
0;BELO HORIZONTE;013;183302;Primeira Via-PrintHouse;BOLETO;15/02/2020;28/01/2020;E01315022020_183302.rem;4346;0;0;4346;1000;0;0;1000;137.141,28;0,00;0,00;137.141,28
0;BELO HORIZONTE;013;183303;Primeira Via-PrintHouse;BOLETO;15/02/2020;28/01/2020;E01315022020_183303.rem;4223;0;0;4223;1000;0;0;1000;134.682,77;0,00;0,00;134.682,77
0;BELO HORIZONTE;013;183429;Primeira Via-PrintHouse;CARTAO DE CREDITO;15/02/2020;28/01/2020;CC01315022020_183429.rem;4;0;0;4;1;0;0;1;32,66;0,00;0,00;32,66
0;BELO HORIZONTE;013;183424;Primeira Via-PrintHouse;CARTAO DE CREDITO;15/02/2020;28/01/2020;CR101315022020_183424.rem;12;0;0;12;3;0;0;3;287,91;0,00;0,00;287,91
0;BELO HORIZONTE;013;183425;Primeira Via-PrintHouse;CARTAO DE CREDITO;15/02/2020;28/01/2020;CR301315022020_183425.rem;29;0;0;29;6;0;0;6;643,47;0,00;0,00;643,47
0;BELO HORIZONTE;013;183431;Primeira Via-PrintHouse;CARTAO DE CREDITO;15/02/2020;28/01/2020;CTC01315022020_183431.rem;113;16;27;156;28;12;29;69;4.729,36;270,46;3.421,33;8.421,15
0;BELO HORIZONTE;013;183430;Primeira Via-PrintHouse;CARTAO DE CREDITO;15/02/2020;28/01/2020;CTRX01315022020_183430.rem;11;2;2;15;3;1;2;6;670,00;20,00;503,44;1.193,44
0;BELO HORIZONTE;013;183426;Primeira Via-PrintHouse;CARTAO DE CREDITO;15/02/2020;28/01/2020;CTR101315022020_183426.rem;21;10;0;31;5;5;0;10;811,04;97,22;0,00;908,26
0;BELO HORIZONTE;013;183427;Primeira Via-PrintHouse;CARTAO DE CREDITO;15/02/2020;28/01/2020;CTR301315022020_183427.rem;21;13;0;34;5;6;0;11;694,84;104,56;0,00;799,40
0;BELO HORIZONTE;013;183428;Primeira Via-PrintHouse;CARTAO DE CREDITO;15/02/2020;28/01/2020;CT01315022020_183428.rem;228;121;0;349;57;59;0;116;10.207,53;1.296,75;0,00;11.504,28
0;BELO HORIZONTE;013;183423;Primeira Via-PrintHouse;CARTAO DE CREDITO;15/02/2020;28/01/2020;C01315022020_183423.rem;251;0;0;251;61;0;0;61;6.804,25;0,00;0,00;6.804,25
0;BELO HORIZONTE;013;183402;Primeira Via-PrintHouse;DEBITO EM CONTA;15/02/2020;28/01/2020;DC01315022020_183402.rem;1081;0;9;1090;274;0;9;283;29.123,68;0,00;1.315,49;30.439,17
0;BELO HORIZONTE;013;183403;Primeira Via-PrintHouse;DEBITO EM CONTA;15/02/2020;28/01/2020;DC01315022020_183403.rem;75;0;0;75;19;0;0;19;1.840,84;0,00;0,00;1.840,84
0;BELO HORIZONTE;013;183404;Primeira Via-PrintHouse;DEBITO EM CONTA;15/02/2020;28/01/2020;DC01315022020_183404.rem;31;0;1;32;8;0;1;9;1.101,37;0,00;51,55;1.152,92
0;BELO HORIZONTE;013;183405;Primeira Via-PrintHouse;DEBITO EM CONTA;15/02/2020;28/01/2020;DC01315022020_183405.rem;33;0;0;33;9;0;0;9;398,95;0,00;0,00;398,95
0;BELO HORIZONTE;013;183421;Primeira Via-PrintHouse;DEBITO EM CONTA;15/02/2020;28/01/2020;DRX01315022020_183421.rem;24;0;0;24;6;0;0;6;0,00;0,00;0,00;0,00
0;BELO HORIZONTE;013;183422;Primeira Via-PrintHouse;DEBITO EM CONTA;15/02/2020;28/01/2020;DRX01315022020_183422.rem;5;0;0;5;1;0;0;1;0,00;0,00;0,00;0,00
0;BELO HORIZONTE;013;183406;Primeira Via-PrintHouse;DEBITO EM CONTA;15/02/2020;28/01/2020;DR1C01315022020_183406.rem;57;0;0;57;13;0;0;13;2.594,20;0,00;0,00;2.594,20
0;BELO HORIZONTE;013;183380;Primeira Via-PrintHouse;DEBITO EM CONTA;15/02/2020;28/01/2020;DR101315022020_183380.rem;205;0;0;205;55;0;0;55;8.476,96;0,00;0,00;8.476,96
0;BELO HORIZONTE;013;183381;Primeira Via-PrintHouse;DEBITO EM CONTA;15/02/2020;28/01/2020;DR101315022020_183381.rem;2641;0;0;2641;655;0;0;655;102.033,30;0,00;0,00;102.033,30
0;BELO HORIZONTE;013;183407;Primeira Via-PrintHouse;DEBITO EM CONTA;15/02/2020;28/01/2020;DR3C01315022020_183407.rem;26;0;0;26;6;0;0;6;651,45;0,00;0,00;651,45
0;BELO HORIZONTE;013;183382;Primeira Via-PrintHouse;DEBITO EM CONTA;15/02/2020;28/01/2020;DR301315022020_183382.rem;2312;0;0;2312;595;0;0;595;97.934,57;0,00;0,00;97.934,57
0;BELO HORIZONTE;013;183412;Primeira Via-PrintHouse;DEBITO EM CONTA;15/02/2020;28/01/2020;DTC01315022020_183412.rem;3376;548;846;4770;826;537;803;2166;145.735,92;12.652,40;80.685,56;239.073,88
0;BELO HORIZONTE;013;183413;Primeira Via-PrintHouse;DEBITO EM CONTA;15/02/2020;28/01/2020;DTC01315022020_183413.rem;1687;300;473;2460;422;346;405;1173;98.472,66;9.386,50;52.879,66;160.738,82
0;BELO HORIZONTE;013;183414;Primeira Via-PrintHouse;DEBITO EM CONTA;15/02/2020;28/01/2020;DTC01315022020_183414.rem;1454;314;362;2130;356;292;340;988;66.710,78;6.547,22;37.400,87;110.658,87
0;BELO HORIZONTE;013;183415;Primeira Via-PrintHouse;DEBITO EM CONTA;15/02/2020;28/01/2020;DTC01315022020_183415.rem;3759;866;1072;5697;931;831;943;2705;225.742,88;23.181,22;118.862,17;367.786,27
0;BELO HORIZONTE;013;183416;Primeira Via-PrintHouse;DEBITO EM CONTA;15/02/2020;28/01/2020;DTC01315022020_183416.rem;4017;798;1044;5859;987;819;946;2752;231.074,64;21.121,26;123.231,92;375.427,82
0;BELO HORIZONTE;013;183417;Primeira Via-PrintHouse;DEBITO EM CONTA;15/02/2020;28/01/2020;DTC01315022020_183417.rem;3983;862;970;5815;987;780;924;2691;221.234,09;21.965,83;119.485,41;362.685,33
0;BELO HORIZONTE;013;183418;Primeira Via-PrintHouse;DEBITO EM CONTA;15/02/2020;28/01/2020;DTC01315022020_183418.rem;3987;876;966;5829;988;788;953;2729;216.510,53;20.628,91;118.509,70;355.649,14
0;BELO HORIZONTE;013;183419;Primeira Via-PrintHouse;DEBITO EM CONTA;15/02/2020;28/01/2020;DTC01315022020_183419.rem;3952;620;977;5549;978;626;946;2550;178.730,06;14.122,60;100.037,52;292.890,18
0;BELO HORIZONTE;013;183420;Primeira Via-PrintHouse;DEBITO EM CONTA;15/02/2020;28/01/2020;DTC01315022020_183420.rem;3965;639;968;5572;976;642;957;2575;182.903,75;15.462,92;102.399,56;300.766,23
