PADRAO;NOME_CIDADE;COD_OPERADORA;ID_REGISTRO_EMISSAO;ORIGEM;TIPO;VENCTO;EMISSAO;ARQUIVO;QTD_PAGE_NET;QTDE_PAGE_EMBRATEL;QTDE_PAGE_CLARO;QTDE_PAGE_TOTAL;QTD_COB_NET;QTDE_COB_EMBRATEL;QTDE_COB_CLARO;QTDE_COB_TOTAL;VALOR_NET;VALOR_EMBRATEL;VALOR_CLARO;VALOR_TOTAL
0;SUZANO;209;1413081;Primeira Via-PrintHouse;BOLETO;15/02/2020;29/01/2020;ETRZ20915022020_1413081.rem;9;6;8;23;3;5;5;13;587,70;85,91;271,35;944,96
0;PORTO VELHO;220;1412839;Primeira Via-PrintHouse;BOLETO;15/02/2020;29/01/2020;ETRZ22015022020_1412839.rem;72;20;25;117;24;17;21;62;3.547,78;488,07;2.094,82;6.130,67
0;PETROPOLIS;250;1413034;Primeira Via-PrintHouse;BOLETO;15/02/2020;29/01/2020;ETRZ25015022020_1413034.rem;63;29;15;107;21;21;20;62;5.804,13;562,99;2.951,86;9.318,98
0;NAVEGANTES;260;1413515;Primeira Via-PrintHouse;BOLETO;15/02/2020;29/01/2020;ETRZ26015022020_1413515.rem;3;2;0;5;1;1;1;3;145,56;89,96;219,97;455,49
0;PALHOCA;278;1413403;Primeira Via-PrintHouse;BOLETO;15/02/2020;29/01/2020;ETRZ27815022020_1413403.rem;64;25;21;110;23;20;23;66;3.935,72;446,93;1.836,52;6.219,17
0;RIO DAS OSTRAS;285;1413223;Primeira Via-PrintHouse;BOLETO;15/02/2020;29/01/2020;ETRZ28515022020_1413223.rem;10;5;5;20;4;4;3;11;676,32;88,40;212,97;977,69
0;SAO GONCALO;305;1413094;Primeira Via-PrintHouse;BOLETO;15/02/2020;29/01/2020;ETRZ30515022020_1413094.rem;58;16;26;100;21;17;20;58;3.756,91;431,53;1.556,49;5.744,93
0;NOVA LIMA;312;1412960;Primeira Via-PrintHouse;BOLETO;15/02/2020;29/01/2020;ETRZ31215022020_1412960.rem;44;9;18;71;15;11;15;41;3.461,89;384,09;1.627,45;5.473,43
0;SAPIRANGA;330;1413598;Primeira Via-PrintHouse;BOLETO;15/02/2020;29/01/2020;ETRZ33015022020_1413598.rem;6;0;2;8;2;0;2;4;388,30;0,00;271,14;659,44
0;SAPUCAIA DO SUL;332;1413568;Primeira Via-PrintHouse;BOLETO;15/02/2020;29/01/2020;ETRZ33215022020_1413568.rem;15;2;9;26;6;5;6;17;1.081,22;150,50;424,65;1.656,37
0;ARAUCARIA;333;1413426;Primeira Via-PrintHouse;BOLETO;15/02/2020;29/01/2020;ETRZ33315022020_1413426.rem;8;0;3;11;2;1;2;5;303,05;24,98;85,75;413,78
0;VITORIA DA CONQUISTA;336;1412946;Primeira Via-PrintHouse;BOLETO;15/02/2020;29/01/2020;ETRZ33615022020_1412946.rem;9;4;2;15;3;3;3;9;566,44;65,36;640,12;1.271,92
0;TERESOPOLIS;338;1413073;Primeira Via-PrintHouse;BOLETO;15/02/2020;29/01/2020;ETRZ33815022020_1413073.rem;12;4;2;18;4;2;4;10;676,98;35,45;444,85;1.157,28
0;VOLTA REDONDA;359;1413229;Primeira Via-PrintHouse;BOLETO;15/02/2020;29/01/2020;ETRZ35915022020_1413229.rem;26;15;4;45;9;7;7;23;1.843,52;211,08;1.349,94;3.404,54
